=== Mahjong Replay [Episode 7750] (Retrain) ===
Time: 20251214-124041 | Winner: Agent 3 | Reward: 1.00 | Type: Standard
Laizi: 发 -> ['发']
================================================================================

--- Step 000 | Agent 0 performs: DRAWS a tile ---
👉 A0: ['1万', '2万', '7万', '8万', '2筒', '4筒', '5筒', '9筒', '8索', '9索', '西', '北', '北', '白'] | Melds: []
   A1: ['2万', '9万', '2筒', '6筒', '6筒', '9筒', '1索', '1索', '2索', '3索', '5索', '东', '白'] | Melds: []
   A2: ['4万', '7万', '8万', '9万', '1筒', '2筒', '4筒', '7筒', '2索', '3索', '7索', '南', '发'] | Melds: []
   A3: ['2万', '6万', '8万', '1筒', '3筒', '6筒', '7筒', '5索', '5索', '西', '西', '中', '发'] | Melds: []

--- Step 001 | Agent 0 performs: Discard 1万 ---
👉 A0: ['1万', '2万', '7万', '8万', '2筒', '4筒', '5筒', '9筒', '8索', '9索', '西', '北', '北', '白'] | Melds: []
   A1: ['2万', '9万', '2筒', '6筒', '6筒', '9筒', '1索', '1索', '2索', '3索', '5索', '东', '白'] | Melds: []
   A2: ['4万', '7万', '8万', '9万', '1筒', '2筒', '4筒', '7筒', '2索', '3索', '7索', '南', '发'] | Melds: []
   A3: ['2万', '6万', '8万', '1筒', '3筒', '6筒', '7筒', '5索', '5索', '西', '西', '中', '发'] | Melds: []

--- Step 002 | Agent 1 performs: DRAWS a tile ---
   A0: ['2万', '7万', '8万', '2筒', '4筒', '5筒', '9筒', '8索', '9索', '西', '北', '北', '白'] | Melds: []
👉 A1: ['2万', '4万', '9万', '2筒', '6筒', '6筒', '9筒', '1索', '1索', '2索', '3索', '5索', '东', '白'] | Melds: []
   A2: ['4万', '7万', '8万', '9万', '1筒', '2筒', '4筒', '7筒', '2索', '3索', '7索', '南', '发'] | Melds: []
   A3: ['2万', '6万', '8万', '1筒', '3筒', '6筒', '7筒', '5索', '5索', '西', '西', '中', '发'] | Melds: []

--- Step 003 | Agent 1 performs: Discard 2万 ---
   A0: ['2万', '7万', '8万', '2筒', '4筒', '5筒', '9筒', '8索', '9索', '西', '北', '北', '白'] | Melds: []
